Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date CCYYMMDD
20151010       0.0     1
20151011       0.0     1
20151012       0.0     1
20151013       2.5     1
20151014       1.2     1
20151015       0.0     1
20151016       0.0     1
20151017       0.0     1
20151018       0.0     1
20151019       0.0     1
20151020       1.0     1
20151021       0.0     1
20151022       0.0     1
20151023       0.0     1
20151024       0.0     1
20151025       0.0     1
20151026       0.0     1
20151027       0.0     1
20151028       0.0     1
20151029       0.0     1
20151030       0.0     1
20151031       5.5    44
20151101      46.0    44
20151102       0.0    44
20151103       0.0    44
20151104       0.0    44
20151105       0.0    44
20151106       0.0    44
20151107       0.0    44
20151108       1.4    44
20151109       0.0    44
20151110       0.0    44
20151111       0.0    44
20151112       0.0    44
20151113       0.0    44
20151114       0.0    44
20151115       0.0    44
20151116       0.0    44
20151117       0.0    44
20151118       0.0    44
20151119      18.0    44
20151120       4.5    44
20151121       1.3    44
20151122       0.0    44
20151123       0.0    44
20151124       0.0    44
20151125       1.0    44
20151126       0.0    44
20151127       0.0    44
20151128       0.0    44
20151129       0.0    44
20151130       0.0    44
20151201       0.0    44
20151202       0.0    44
20151203       0.0    44
20151204       0.0    44
20151205       0.0    44
20151206       0.0    44
20151207       0.0    44
20151208       0.0    44
20151209       0.0    44
20151210       0.0    44
20151211      13.2    44
20151212       2.0    44
20151213       0.0    44
20151214       0.0    44
20151215       3.5    44
20151216       0.0    44
20151217       0.0    44
20151218       0.0    44
20151219       0.0    44
20151220       0.0    44
20151221       0.0    44
20151222       0.0    44
20151223       5.0    44
20151224       0.0    44
20151225       0.0    44
20151226       0.0    44
20151227       0.0    44
20151228       0.0    44
20151229       0.0    44
20151230       0.0    44
20151231       0.0    44
20160101       0.0    44
20160102       0.0    44
20160103       0.0    44
20160104       0.0    44
20160105       0.0    44
20160106       4.0    44
20160107       0.0    44
20160108       0.0    44
20160109       0.0    44
20160110       0.0    44
20160111       0.0    44
20160112       0.0    44
20160113       0.0    44
20160114       0.0    44
20160115       0.0    44
20160116       0.0    44
20160117       0.0    44
20160118       0.0    44
20160119       0.0    44
20160120       0.0    44
20160121       0.0    44
20160122       0.0    44
20160123       0.0    44
20160124      40.0    44
20160125      15.5    44
20160126       0.0    44
20160127       2.0    44
20160128       0.0    44
20160129       0.0    44
20160130       0.0    44
20160131       0.0    44
20160201       0.0    44
20160202       0.0    44
20160203       0.0    44
20160204       0.0    44
20160205       0.0    44
20160206       0.7    44
20160207       0.0    44
20160208       0.0    44
20160209       0.0    44
20160210       0.0    44
20160211       0.0    44
20160212       0.0    44
20160213       1.0    44
20160214       0.0    44
20160215       0.0    44
20160216       0.0    44
20160217       0.0    44
20160218       0.0    44
20160219       0.5    44
20160220       0.0    44
20160221       0.0    44
20160222       0.0    44
20160223       0.0    44
20160224       0.0    44
20160225       0.2    44
20160226       0.0    44
20160227       0.0    44
20160228       0.0    44
20160229       0.0    44
20160301       0.0    44
20160302       0.0    44
20160303       0.0    44
20160304       0.0    44
20160305       0.0    44
20160306       0.0    44
20160307       0.0    44
20160308       0.0    44
20160309       0.0    44
20160310       0.0    44
20160311       0.0    44
20160312       0.0    44
20160313       0.0    44
20160314       0.0    44
20160315       0.0    44
20160316       0.0    44
20160317       0.0    44
20160318       0.5    44
20160319       0.0    44
20160320       0.6    44
20160321       0.0    44
20160322       0.0    44
20160323       0.0    44
20160324       0.0    44
20160325       1.0    44
20160326       0.0    44
20160327       0.0    44
20160328       0.0    44
20160329      27.2    44
20160330      15.1    44
20160331       1.0    44
20160401       6.0    44
20160402       0.0    44
20160403       0.0    44
20160404       0.6    44
20160405       0.0    44
20160406       0.0    44
20160407       0.0    44
20160408       0.0    44
20160409       0.0    44
20160410       0.0    44
20160411       0.0    44
20160412       0.0    44
20160413       0.0    44
20160414       0.0    44
20160415       0.0    44
20160416       0.0    44
20160417       0.0    44
20160418       0.0    44
20160419       0.0    44
20160420      11.0    44
20160421      35.0    44
20160422      37.0    44
20160423       0.0    44
20160424       4.5    44
20160425       0.0    44
20160426       0.0    44
20160427       0.0    44
20160428      79.0    44
20160429       3.0    44
20160430       0.0    44
20160501       1.5    44
20160502       0.0    44
20160503       0.0    44
20160504       0.0    44
20160505       0.0    44
20160506       0.0    44
20160507       0.0    44
20160508       0.0    44
20160509       0.0    44
20160510       0.0    44
20160511       0.0    44
20160512       2.0    44
20160513       0.0    44
20160514       0.0    44
20160515       0.0    44
20160516       0.0    44
20160517       0.0    44
20160518      22.0    44
20160519       0.4    44
20160520       0.0    44
20160521       0.0    44
20160522       0.0    44
20160523      42.0    44
20160524       0.8    44
20160525       0.0    44
20160526       0.0    44
20160527       0.0    44
20160528       0.0    44
20160529       0.0    44
20160530       0.0    44
20160531       0.0    44
20160601       0.0    44
20160602       0.0    44
20160603       0.0    44
20160604       0.0    44
20160605       0.0    44
20160606       0.0    44
20160607       0.0    44
20160608       0.0    44
20160609      85.5    44
20160610       0.0    44
20160611       0.0    44
20160612       0.0    44
20160613      28.0    44
20160614      29.0    44
20160615      16.0    44
20160616       0.0    44
20160617       0.0    44
20160618      18.0    44
20160619      65.5    44
20160620      12.5    44
20160621       0.0    44
20160622       0.0    44
20160623       0.0    44
20160624       0.0    44
20160625       0.0    44
20160626      23.0    44
20160627       5.0    44
20160628       0.0    44
20160629       0.0    44
20160630      21.0    44
20160701       4.5    44
20160702       0.0    44
20160703       0.0    44
20160704       0.0    44
20160705      36.5    44
20160706       0.0    44
20160707       0.0    44
20160708       1.5    44
20160709       0.0    44
20160710       0.0    44
20160711       0.0    44
20160712       0.0    44
20160713       0.0    44
20160714       7.0    44
20160715       2.5    44
20160716       0.0    44
20160717       0.0    44
20160718       4.0    44
20160719       6.0    44
20160720      84.5    44
20160721       0.5    44
20160722       3.5    44
20160723       4.5    44
20160724       0.0    44
20160725       0.0    44
20160726      49.5    44
20160727      18.0    44
20160728       8.7    44
20160729       0.0    44
20160730       0.0    44
20160731       0.0    44
20160801       0.0    44
20160802      27.0    44
20160803       0.0    44
20160804       0.0    44
20160805       0.0    44
20160806       0.0    44
20160807       0.0    44
20160808       0.0    44
20160809       0.0    44
20160810       0.0    44
20160811       0.0    44
20160812       8.5    44
20160813      25.0    44
20160814       6.0    44
20160815       0.0    44
20160816       0.0    44
20160817       0.0    44
20160818       0.0    44
20160819       0.0    44
20160820       0.0    44
20160821      27.0    44
20160822       5.0    44
20160823       0.0    44
20160824       0.0    44
20160825       0.0    44
20160826       0.0    44
20160827       0.0    44
20160828       0.0    44
20160829       0.0    44
20160830       0.0    44
20160831      15.0    44
20160901       0.0    44
20160902       0.0    44
20160903       0.0    44
20160904       0.0    44
20160905       9.3    44
20160906       0.0    44
20160907       1.0    44
20160908       2.5    44
20160909       0.0    44
